county_FIPS,county_name,year, pop_co , pctlt5_co , pct5to17_co , pct18to64_co , pct65pls_co , pctwhite_co , pctblack_co , pctamerind_co , pctapi_co , pctotherrace_co , pctmin_co , raceherfindahl_co , pcthisp_co , pctwithkids_co , pctsinparhhld_co , pctnokids_co , pctmarried_co , pctnevermarr_co , pctseparated_co , pctdivorced_co , pctlesshs_co , pcthsgrad_co , pctsomecoll_co , pctbachelors_co , pctgraddeg_co , lforcepartrate_co , unemprate_co , incherfindahl_co , medfamy_co , pctrent_co , pctown_co , childpov_co , poverty_co ,,,,,,,
39053,Gallia ,2000," 31,069 ", 0.0626 , 0.1871 , 0.6160 , 0.1343 , 0.9473 , 0.0313 , 0.0023 , 0.0055 , 0.0137 , 0.0527 , 0.8985 , 0.0044 , 0.3309 , 0.0791 , 0.6691 , 0.5804 , 0.2167 , 0.0157 , 0.1075 , 0.2626 , 0.4169 , 0.2041 , 0.0703 , 0.0461 , 0.5520 , 0.0520 , 0.1400 ," 45,641.26 ", 0.3641 , 0.6359 , 0.2520 , 0.1810 ,,,,,,,
39053,Gallia ,2001," 31,043 ", 0.0625 , 0.1890 , 0.6122 , 0.1363 , 0.9475 , 0.0308 , 0.0021 , 0.0052 , 0.0144 , 0.0525 , 0.8990 , 0.0044 , 0.3397 , 0.0813 , 0.6603 , 0.5768 , 0.2195 , 0.0154 , 0.1080 , 0.2554 , 0.4197 , 0.2063 , 0.0716 , 0.0471 , 0.5519 , 0.0572 , 0.1244 ," 45,764.08 ", 0.3537 , 0.6463 , 0.2526 , 0.1818 ,,,,,,,
39053,Gallia ,2002," 31,017 ", 0.0623 , 0.1909 , 0.6084 , 0.1383 , 0.9478 , 0.0304 , 0.0019 , 0.0050 , 0.0151 , 0.0522 , 0.8995 , 0.0043 , 0.3485 , 0.0835 , 0.6515 , 0.5732 , 0.2223 , 0.0151 , 0.1085 , 0.2482 , 0.4225 , 0.2086 , 0.0729 , 0.0481 , 0.5518 , 0.0624 , 0.1089 ," 45,886.89 ", 0.3433 , 0.6567 , 0.2532 , 0.1825 ,,,,,,,
39053,Gallia ,2003," 30,992 ", 0.0621 , 0.1927 , 0.6046 , 0.1402 , 0.9481 , 0.0300 , 0.0016 , 0.0047 , 0.0159 , 0.0519 , 0.9001 , 0.0043 , 0.3573 , 0.0858 , 0.6427 , 0.5696 , 0.2251 , 0.0148 , 0.1090 , 0.2411 , 0.4253 , 0.2108 , 0.0742 , 0.0490 , 0.5517 , 0.0677 , 0.0933 ," 46,009.71 ", 0.3328 , 0.6672 , 0.2538 , 0.1833 ,,,,,,,
39053,Gallia ,2004," 30,966 ", 0.0620 , 0.1946 , 0.6008 , 0.1422 , 0.9484 , 0.0296 , 0.0014 , 0.0045 , 0.0166 , 0.0516 , 0.9006 , 0.0042 , 0.3661 , 0.0880 , 0.6339 , 0.5660 , 0.2280 , 0.0145 , 0.1095 , 0.2339 , 0.4280 , 0.2130 , 0.0755 , 0.0500 , 0.5516 , 0.0729 , 0.0778 ," 46,132.52 ", 0.3224 , 0.6776 , 0.2543 , 0.1840 ,,,,,,,
39053,Gallia ,2005," 30,940 ", 0.0618 , 0.1965 , 0.5970 , 0.1442 , 0.9486 , 0.0291 , 0.0012 , 0.0042 , 0.0173 , 0.0514 , 0.9011 , 0.0042 , 0.3749 , 0.0902 , 0.6251 , 0.5624 , 0.2308 , 0.0142 , 0.1100 , 0.2267 , 0.4308 , 0.2152 , 0.0768 , 0.0510 , 0.5514 , 0.0781 , 0.0622 ," 46,255.34 ", 0.3120 , 0.6880 , 0.2549 , 0.1848 ,,,,,,,
39053,Gallia ,2006," 30,914 ", 0.0617 , 0.1984 , 0.5932 , 0.1461 , 0.9489 , 0.0287 , 0.0009 , 0.0040 , 0.0181 , 0.0511 , 0.9016 , 0.0041 , 0.3836 , 0.0924 , 0.6164 , 0.5588 , 0.2336 , 0.0139 , 0.1105 , 0.2195 , 0.4336 , 0.2174 , 0.0781 , 0.0520 , 0.5513 , 0.0833 , 0.0467 ," 46,378.15 ", 0.3016 , 0.6984 , 0.2555 , 0.1855 ,,,,,,,
39053,Gallia ,2007," 30,889 ", 0.0615 , 0.2003 , 0.5894 , 0.1481 , 0.9492 , 0.0283 , 0.0007 , 0.0037 , 0.0188 , 0.0508 , 0.9021 , 0.0041 , 0.3924 , 0.0946 , 0.6076 , 0.5552 , 0.2364 , 0.0136 , 0.1110 , 0.2124 , 0.4364 , 0.2196 , 0.0794 , 0.0530 , 0.5512 , 0.0886 , 0.0311 ," 46,500.97 ", 0.2912 , 0.7088 , 0.2561 , 0.1863 ,,,,,,,
39053,Gallia ,2008," 30,863 ", 0.0613 , 0.2022 , 0.5856 , 0.1501 , 0.9495 , 0.0279 , 0.0005 , 0.0035 , 0.0195 , 0.0505 , 0.9026 , 0.0040 , 0.4012 , 0.0968 , 0.5988 , 0.5516 , 0.2392 , 0.0133 , 0.1115 , 0.2052 , 0.4392 , 0.2218 , 0.0807 , 0.0540 , 0.5511 , 0.0938 , 0.0156 ," 46,623.78 ", 0.2808 , 0.7192 , 0.2567 , 0.1870 ,,,,,,,
39053,Gallia ,2009," 30,837 ", 0.0612 , 0.2041 , 0.5818 , 0.1520 , 0.9497 , 0.0274 , 0.0002 , 0.0032 , 0.0203 , 0.0503 , 0.9032 , 0.0040 , 0.4100 , 0.0991 , 0.5900 , 0.5480 , 0.2420 , 0.0130 , 0.1120 , 0.1980 , 0.4420 , 0.2240 , 0.0820 , 0.0550 , 0.5510 , 0.0990 , 0.0000 ," 46,746.60 ", 0.2704 , 0.7296 , 0.2573 , 0.1878 ,,,,,,,
39053,Gallia ,2010," 30,943 ", 0.0610 , 0.2060 , 0.5780 , 0.1540 , 0.9500 , 0.0270 , -   , 0.0030 , 0.0210 , 0.0500 , 0.9037 , 0.0105 , 0.4036 , 0.1020 , 0.5964 , 0.5550 , 0.2310 , 0.0150 , 0.1130 , 0.1920 , 0.4350 , 0.2290 , 0.0950 , 0.0480 , 0.5670 , 0.0900 , 0.0000 ," 46,470.00 ", 0.2561 , 0.7439 , 0.2578 , 0.1885 ,,,,,,,
39053,Gallia ,2011," 30,954 ", 0.0610 , 0.2070 , 0.5740 , 0.1560 , 0.9480 , 0.0260 , -   , 0.0040 , 0.0220 , 0.0520 , 0.8999 , 0.0103 , 0.4080 , 0.1049 , 0.5920 , 0.5430 , 0.2400 , 0.0150 , 0.1220 , 0.1840 , 0.4270 , 0.2440 , 0.0880 , 0.0570 , 0.5560 , 0.0930 , 0.0000 ," 44,598.66 ", 0.2505 , 0.7495 , 0.2584 , 0.1893 ,,,,,,,
39053,Gallia ,2012," 30,877 ", 0.0600 , 0.2070 , 0.5730 , 0.1580 , 0.9470 , 0.0230 , -   , 0.0050 , 0.0240 , 0.0530 , 0.8979 , 0.0091 , 0.4000 , 0.1065 , 0.6000 , 0.5450 , 0.2280 , 0.0190 , 0.1340 , 0.1820 , 0.4030 , 0.2610 , 0.0940 , 0.0580 , 0.5500 , 0.1010 , 0.0000 ," 47,355.60 ", 0.2500 , 0.7500 , 0.2590 , 0.1900 ,,,,,,,
39053,Gallia ,2013," 30,859 ", 0.0600 , 0.2050 , 0.5750 , 0.1610 , 0.9460 , 0.0260 , 0.0010 , 0.0050 , 0.0220 , 0.0540 , 0.8961 , 0.0102 , 0.3694 , 0.1103 , 0.6306 , 0.5370 , 0.2300 , 0.0170 , 0.1440 , 0.1870 , 0.4160 , 0.2460 , 0.0900 , 0.0620 , 0.5310 , 0.0910 , 0.0000 ," 45,982.92 ", 0.2151 , 0.7849 , 0.2270 , 0.1770 ,,,,,,,
39053,Gallia ,2014," 30,763 ", 0.0610 , 0.2030 , 0.5720 , 0.1640 , 0.9460 , 0.0270 , 0.0010 , 0.0050 , 0.0210 , 0.0540 , 0.8961 , 0.0108 , 0.3802 , 0.1274 , 0.6198 , 0.5170 , 0.2380 , 0.0200 , 0.1510 , 0.2070 , 0.4050 , 0.2410 , 0.0880 , 0.0590 , 0.5190 , 0.0900 , 0.0000 ," 43,653.08 ", 0.2267 , 0.7733 , 0.2730 , 0.1990 ,,,,,,,
39053,Gallia ,2015," 30,565 ", 0.0620 , 0.1990 , 0.5700 , 0.1690 , 0.9440 , 0.0260 , 0.0020 , 0.0060 , 0.0210 , 0.0560 , 0.8923 , 0.0119 , 0.3754 , 0.1278 , 0.6246 , 0.5220 , 0.2390 , 0.0180 , 0.1480 , 0.2010 , 0.4050 , 0.2420 , 0.0840 , 0.0670 , 0.5070 , 0.0750 , 0.0000 ," 44,551.92 ", 0.2136 , 0.7864 , 0.2810 , 0.2090 ,,,,,,,
39055,Geauga ,2000," 90,895 ", 0.0667 , 0.2162 , 0.5977 , 0.1195 , 0.9785 , 0.0117 , 0.0008 , 0.0039 , 0.0052 , 0.0215 , 0.9576 , 0.0068 , 0.3738 , 0.0508 , 0.6262 , 0.6500 , 0.2100 , 0.0065 , 0.0765 , 0.1368 , 0.2809 , 0.2649 , 0.1992 , 0.1182 , 0.6820 , 0.0190 , 0.1354 ," 85,632.29 ", 0.1393 , 0.8607 , 0.0610 , 0.0460 ,,,,,,,
39055,Geauga ,2001," 91,700 ", 0.0658 , 0.2176 , 0.5943 , 0.1220 , 0.9778 , 0.0116 , 0.0008 , 0.0040 , 0.0059 , 0.0222 , 0.9562 , 0.0070 , 0.3820 , 0.0545 , 0.6180 , 0.6432 , 0.2144 , 0.0068 , 0.0778 , 0.1339 , 0.2807 , 0.2659 , 0.2003 , 0.1192 , 0.6798 , 0.0237 , 0.1203 ," 85,170.20 ", 0.1351 , 0.8649 , 0.0671 , 0.0491 ,,,,,,,
39055,Geauga ,2002," 92,506 ", 0.0649 , 0.2190 , 0.5909 , 0.1246 , 0.9770 , 0.0115 , 0.0008 , 0.0041 , 0.0066 , 0.0230 , 0.9547 , 0.0072 , 0.3902 , 0.0581 , 0.6098 , 0.6364 , 0.2187 , 0.0071 , 0.0791 , 0.1310 , 0.2805 , 0.2669 , 0.2014 , 0.1202 , 0.6776 , 0.0283 , 0.1053 ," 84,708.12 ", 0.1310 , 0.8690 , 0.0732 , 0.0522 ,,,,,,,
39055,Geauga ,2003," 93,311 ", 0.0641 , 0.2204 , 0.5876 , 0.1271 , 0.9763 , 0.0115 , 0.0008 , 0.0042 , 0.0073 , 0.0237 , 0.9533 , 0.0074 , 0.3985 , 0.0617 , 0.6015 , 0.6297 , 0.2230 , 0.0074 , 0.0803 , 0.1282 , 0.2803 , 0.2680 , 0.2025 , 0.1211 , 0.6753 , 0.0330 , 0.0903 ," 84,246.03 ", 0.1269 , 0.8731 , 0.0793 , 0.0553 ,,,,,,,
39055,Geauga ,2004," 94,116 ", 0.0632 , 0.2217 , 0.5842 , 0.1297 , 0.9755 , 0.0114 , 0.0009 , 0.0043 , 0.0079 , 0.0245 , 0.9518 , 0.0076 , 0.4067 , 0.0653 , 0.5933 , 0.6229 , 0.2273 , 0.0076 , 0.0816 , 0.1253 , 0.2801 , 0.2690 , 0.2036 , 0.1221 , 0.6731 , 0.0377 , 0.0752 ," 83,783.95 ", 0.1227 , 0.8773 , 0.0853 , 0.0583 ,,,,,,,
39055,Geauga ,2005," 94,922 ", 0.0623 , 0.2231 , 0.5808 , 0.1322 , 0.9748 , 0.0113 , 0.0009 , 0.0044 , 0.0086 , 0.0252 , 0.9504 , 0.0078 , 0.4149 , 0.0690 , 0.5851 , 0.6161 , 0.2317 , 0.0079 , 0.0829 , 0.1225 , 0.2798 , 0.2700 , 0.2046 , 0.1231 , 0.6709 , 0.0423 , 0.0602 ," 83,321.86 ", 0.1186 , 0.8814 , 0.0914 , 0.0614 ,,,,,,,
39055,Geauga ,2006," 95,727 ", 0.0615 , 0.2245 , 0.5775 , 0.1348 , 0.9740 , 0.0113 , 0.0009 , 0.0045 , 0.0093 , 0.0260 , 0.9489 , 0.0079 , 0.4232 , 0.0726 , 0.5768 , 0.6093 , 0.2360 , 0.0082 , 0.0842 , 0.1196 , 0.2796 , 0.2710 , 0.2057 , 0.1241 , 0.6687 , 0.0470 , 0.0451 ," 82,859.78 ", 0.1145 , 0.8855 , 0.0975 , 0.0645 ,,,,,,,
39055,Geauga ,2007," 96,532 ", 0.0606 , 0.2259 , 0.5741 , 0.1373 , 0.9733 , 0.0112 , 0.0009 , 0.0047 , 0.0100 , 0.0267 , 0.9475 , 0.0081 , 0.4314 , 0.0762 , 0.5686 , 0.6026 , 0.2403 , 0.0085 , 0.0854 , 0.1167 , 0.2794 , 0.2720 , 0.2068 , 0.1250 , 0.6664 , 0.0517 , 0.0301 ," 82,397.69 ", 0.1104 , 0.8896 , 0.1036 , 0.0676 ,,,,,,,
39055,Geauga ,2008," 97,338 ", 0.0597 , 0.2272 , 0.5707 , 0.1399 , 0.9725 , 0.0111 , 0.0010 , 0.0048 , 0.0106 , 0.0275 , 0.9460 , 0.0083 , 0.4397 , 0.0798 , 0.5603 , 0.5958 , 0.2447 , 0.0087 , 0.0867 , 0.1139 , 0.2792 , 0.2730 , 0.2079 , 0.1260 , 0.6642 , 0.0563 , 0.0150 ," 81,935.61 ", 0.1062 , 0.8938 , 0.1097 , 0.0707 ,,,,,,,
39055,Geauga ,2009," 98,143 ", 0.0589 , 0.2286 , 0.5674 , 0.1424 , 0.9718 , 0.0111 , 0.0010 , 0.0049 , 0.0113 , 0.0282 , 0.9446 , 0.0085 , 0.4479 , 0.0834 , 0.5521 , 0.5890 , 0.2490 , 0.0090 , 0.0880 , 0.1110 , 0.2790 , 0.2740 , 0.2090 , 0.1270 , 0.6620 , 0.0610 , 0.0000 ," 81,473.52 ", 0.1021 , 0.8979 , 0.1158 , 0.0738 ,,,,,,,
39055,Geauga ,2010," 93,604 ", 0.0580 , 0.2300 , 0.5640 , 0.1450 , 0.9710 , 0.0110 , 0.0010 , 0.0050 , 0.0120 , 0.0290 , 0.9431 , 0.0109 , 0.4614 , 0.0831 , 0.5386 , 0.6150 , 0.2250 , 0.0100 , 0.0870 , 0.1020 , 0.2780 , 0.2790 , 0.2120 , 0.1280 , 0.6640 , 0.0600 , 0.0000 ," 76,780.00 ", 0.1079 , 0.8921 , 0.1218 , 0.0768 ,,,,,,,
39055,Geauga ,2011," 93,476 ", 0.0560 , 0.2280 , 0.5640 , 0.1510 , 0.9710 , 0.0110 , 0.0010 , 0.0050 , 0.0120 , 0.0290 , 0.9431 , 0.0110 , 0.4433 , 0.0756 , 0.5567 , 0.6130 , 0.2320 , 0.0100 , 0.0840 , 0.1000 , 0.2740 , 0.2820 , 0.2110 , 0.1320 , 0.6630 , 0.0590 , 0.0000 ," 77,314.82 ", 0.1078 , 0.8922 , 0.1279 , 0.0799 ,,,,,,,
39055,Geauga ,2012," 93,485 ", 0.0550 , 0.2240 , 0.5630 , 0.1560 , 0.9700 , 0.0110 , 0.0010 , 0.0060 , 0.0120 , 0.0300 , 0.9412 , 0.0110 , 0.4196 , 0.0735 , 0.5804 , 0.6080 , 0.2350 , 0.0100 , 0.0850 , 0.0930 , 0.2780 , 0.2810 , 0.2180 , 0.1300 , 0.6610 , 0.0620 , 0.0000 ," 76,003.80 ", 0.1125 , 0.8875 , 0.1340 , 0.0830 ,,,,,,,
39055,Geauga ,2013," 93,610 ", 0.0540 , 0.2250 , 0.5600 , 0.1630 , 0.9700 , 0.0110 , -   , 0.0060 , 0.0130 , 0.0300 , 0.9412 , 0.0115 , 0.4117 , 0.0720 , 0.5883 , 0.6020 , 0.2430 , 0.0100 , 0.0890 , 0.0910 , 0.2750 , 0.2750 , 0.2270 , 0.1330 , 0.6570 , 0.0600 , 0.0000 ," 77,034.88 ", 0.1167 , 0.8833 , 0.1270 , 0.0810 ,,,,,,,
39055,Geauga ,2014," 93,819 ", 0.0520 , 0.2220 , 0.5580 , 0.1670 , 0.9680 , 0.0110 , 0.0010 , 0.0060 , 0.0140 , 0.0320 , 0.9374 , 0.0121 , 0.3987 , 0.0764 , 0.6013 , 0.5950 , 0.2470 , 0.0100 , 0.0910 , 0.0890 , 0.2810 , 0.2690 , 0.2250 , 0.1350 , 0.6560 , 0.0500 , 0.0000 ," 76,278.12 ", 0.1277 , 0.8723 , 0.1240 , 0.0790 ,,,,,,,
39055,Geauga ,2015," 93,874 ", 0.0510 , 0.2200 , 0.5550 , 0.1740 , 0.9670 , 0.0130 , 0.0010 , 0.0060 , 0.0120 , 0.0330 , 0.9354 , 0.0127 , 0.3827 , 0.0691 , 0.6173 , 0.6070 , 0.2430 , 0.0100 , 0.0860 , 0.0900 , 0.2730 , 0.2680 , 0.2380 , 0.1320 , 0.6580 , 0.0410 , 0.0000 ," 79,013.28 ", 0.1299 , 0.8701 , 0.1190 , 0.0750 ,,,,,,,
39057,Greene ,2000," 147,886 ", 0.0583 , 0.1802 , 0.6441 , 0.1174 , 0.9052 , 0.0561 , 0.0031 , 0.0185 , 0.0170 , 0.0948 , 0.8233 , 0.0128 , 0.3328 , 0.0797 , 0.6672 , 0.5797 , 0.2651 , 0.0114 , 0.0919 , 0.1215 , 0.2897 , 0.2778 , 0.1716 , 0.1393 , 0.6460 , 0.0330 , 0.1362 ," 73,601.58 ", 0.3201 , 0.6799 , 0.0870 , 0.0850 ,,,,,,,
39057,Greene ,2001," 149,053 ", 0.0580 , 0.1833 , 0.6399 , 0.1189 , 0.9018 , 0.0572 , 0.0031 , 0.0195 , 0.0183 , 0.0982 , 0.8174 , 0.0135 , 0.3422 , 0.0831 , 0.6578 , 0.5752 , 0.2692 , 0.0115 , 0.0918 , 0.1180 , 0.2893 , 0.2792 , 0.1721 , 0.1414 , 0.6481 , 0.0363 , 0.1210 ," 73,431.99 ", 0.3159 , 0.6841 , 0.0952 , 0.0891 ,,,,,,,
39057,Greene ,2002," 150,220 ", 0.0578 , 0.1864 , 0.6357 , 0.1203 , 0.8984 , 0.0583 , 0.0031 , 0.0204 , 0.0196 , 0.1016 , 0.8116 , 0.0142 , 0.3516 , 0.0864 , 0.6484 , 0.5708 , 0.2733 , 0.0117 , 0.0917 , 0.1145 , 0.2889 , 0.2805 , 0.1726 , 0.1435 , 0.6502 , 0.0397 , 0.1059 ," 73,262.39 ", 0.3118 , 0.6882 , 0.1033 , 0.0932 ,,,,,,,
39057,Greene ,2003," 151,387 ", 0.0576 , 0.1894 , 0.6315 , 0.1218 , 0.8950 , 0.0594 , 0.0031 , 0.0214 , 0.0209 , 0.1050 , 0.8057 , 0.0149 , 0.3610 , 0.0898 , 0.6390 , 0.5664 , 0.2774 , 0.0119 , 0.0916 , 0.1110 , 0.2885 , 0.2819 , 0.1731 , 0.1456 , 0.6523 , 0.0430 , 0.0908 ," 73,092.80 ", 0.3076 , 0.6924 , 0.1115 , 0.0973 ,,,,,,,
39057,Greene ,2004," 152,554 ", 0.0574 , 0.1925 , 0.6273 , 0.1232 , 0.8915 , 0.0605 , 0.0030 , 0.0223 , 0.0222 , 0.1085 , 0.7999 , 0.0156 , 0.3704 , 0.0931 , 0.6296 , 0.5620 , 0.2815 , 0.0121 , 0.0915 , 0.1075 , 0.2881 , 0.2832 , 0.1736 , 0.1476 , 0.6544 , 0.0463 , 0.0757 ," 72,923.21 ", 0.3035 , 0.6965 , 0.1197 , 0.1013 ,,,,,,,
39057,Greene ,2005," 153,721 ", 0.0571 , 0.1956 , 0.6231 , 0.1247 , 0.8881 , 0.0616 , 0.0030 , 0.0233 , 0.0235 , 0.1119 , 0.7940 , 0.0163 , 0.3799 , 0.0965 , 0.6201 , 0.5576 , 0.2856 , 0.0123 , 0.0914 , 0.1040 , 0.2876 , 0.2846 , 0.1741 , 0.1497 , 0.6566 , 0.0497 , 0.0605 ," 72,753.61 ", 0.2994 , 0.7006 , 0.1278 , 0.1054 ,,,,,,,
39057,Greene ,2006," 154,888 ", 0.0569 , 0.1987 , 0.6188 , 0.1262 , 0.8847 , 0.0627 , 0.0030 , 0.0242 , 0.0248 , 0.1153 , 0.7882 , 0.0170 , 0.3893 , 0.0998 , 0.6107 , 0.5532 , 0.2897 , 0.0125 , 0.0913 , 0.1005 , 0.2872 , 0.2859 , 0.1745 , 0.1518 , 0.6587 , 0.0530 , 0.0454 ," 72,584.02 ", 0.2952 , 0.7048 , 0.1360 , 0.1095 ,,,,,,,
39057,Greene ,2007," 156,055 ", 0.0567 , 0.2018 , 0.6146 , 0.1276 , 0.8813 , 0.0637 , 0.0030 , 0.0252 , 0.0261 , 0.1187 , 0.7824 , 0.0177 , 0.3987 , 0.1032 , 0.6013 , 0.5488 , 0.2938 , 0.0126 , 0.0912 , 0.0970 , 0.2868 , 0.2873 , 0.1750 , 0.1539 , 0.6608 , 0.0563 , 0.0303 ," 72,414.43 ", 0.2911 , 0.7089 , 0.1442 , 0.1136 ,,,,,,,
39057,Greene ,2008," 157,222 ", 0.0565 , 0.2048 , 0.6104 , 0.1291 , 0.8778 , 0.0648 , 0.0030 , 0.0261 , 0.0274 , 0.1222 , 0.7765 , 0.0184 , 0.4081 , 0.1065 , 0.5919 , 0.5444 , 0.2979 , 0.0128 , 0.0911 , 0.0935 , 0.2864 , 0.2886 , 0.1755 , 0.1559 , 0.6629 , 0.0597 , 0.0151 ," 72,244.83 ", 0.2869 , 0.7131 , 0.1523 , 0.1177 ,,,,,,,
39057,Greene ,2009," 158,389 ", 0.0562 , 0.2079 , 0.6062 , 0.1305 , 0.8744 , 0.0659 , 0.0030 , 0.0271 , 0.0287 , 0.1256 , 0.7707 , 0.0191 , 0.4175 , 0.1099 , 0.5825 , 0.5400 , 0.3020 , 0.0130 , 0.0910 , 0.0900 , 0.2860 , 0.2900 , 0.1760 , 0.1580 , 0.6650 , 0.0630 , 0.0000 ," 72,075.24 ", 0.2828 , 0.7172 , 0.1605 , 0.1218 ,,,,,,,
39057,Greene ,2010," 159,940 ", 0.0560 , 0.2110 , 0.6020 , 0.1320 , 0.8710 , 0.0670 , 0.0030 , 0.0280 , 0.0300 , 0.1290 , 0.7648 , 0.0214 , 0.4227 , 0.1193 , 0.5773 , 0.5240 , 0.3080 , 0.0180 , 0.0940 , 0.0840 , 0.2800 , 0.2910 , 0.1860 , 0.1600 , 0.6550 , 0.0660 , 0.0000 ," 70,817.00 ", 0.2825 , 0.7175 , 0.1687 , 0.1258 ,,,,,,,
39057,Greene ,2011," 160,940 ", 0.0550 , 0.2100 , 0.5990 , 0.1350 , 0.8660 , 0.0690 , 0.0030 , 0.0290 , 0.0320 , 0.1340 , 0.7566 , 0.0221 , 0.4201 , 0.1231 , 0.5799 , 0.5280 , 0.3070 , 0.0170 , 0.0940 , 0.0780 , 0.2760 , 0.2980 , 0.1850 , 0.1630 , 0.6470 , 0.0750 , 0.0000 ," 69,127.05 ", 0.2895 , 0.7105 , 0.1768 , 0.1299 ,,,,,,,
39057,Greene ,2012," 161,936 ", 0.0550 , 0.2070 , 0.6000 , 0.1380 , 0.8660 , 0.0730 , 0.0020 , 0.0300 , 0.0290 , 0.1340 , 0.7570 , 0.0222 , 0.4072 , 0.1137 , 0.5928 , 0.5210 , 0.3120 , 0.0160 , 0.0950 , 0.0760 , 0.2720 , 0.2990 , 0.1850 , 0.1690 , 0.6430 , 0.0800 , 0.0000 ," 70,072.00 ", 0.2968 , 0.7032 , 0.1850 , 0.1340 ,,,,,,,
39057,Greene ,2013," 162,588 ", 0.0550 , 0.2020 , 0.6000 , 0.1420 , 0.8640 , 0.0730 , 0.0020 , 0.0300 , 0.0310 , 0.1360 , 0.7537 , 0.0232 , 0.4106 , 0.1196 , 0.5894 , 0.5120 , 0.3150 , 0.0160 , 0.1000 , 0.0760 , 0.2690 , 0.2940 , 0.1860 , 0.1740 , 0.6380 , 0.0850 , 0.0000 ," 69,533.68 ", 0.3014 , 0.6986 , 0.1860 , 0.1390 ,,,,,,,
39057,Greene ,2014," 163,313 ", 0.0550 , 0.1970 , 0.6000 , 0.1460 , 0.8620 , 0.0740 , 0.0010 , 0.0300 , 0.0320 , 0.1380 , 0.7504 , 0.0244 , 0.4180 , 0.1253 , 0.5820 , 0.5100 , 0.3200 , 0.0150 , 0.1010 , 0.0770 , 0.2580 , 0.2960 , 0.1930 , 0.1760 , 0.6290 , 0.0810 , 0.0000 ," 70,128.84 ", 0.3110 , 0.6890 , 0.2010 , 0.1430 ,,,,,,,
39057,Greene ,2015," 164,192 ", 0.0550 , 0.1940 , 0.6010 , 0.1500 , 0.8610 , 0.0720 , 0.0010 , 0.0300 , 0.0350 , 0.1390 , 0.7486 , 0.0258 , 0.4126 , 0.1179 , 0.5874 , 0.5140 , 0.3180 , 0.0110 , 0.1010 , 0.0790 , 0.2560 , 0.2940 , 0.1940 , 0.1770 , 0.6350 , 0.0760 , 0.0000 ," 72,300.96 ", 0.3072 , 0.6928 , 0.1920 , 0.1360 ,,,,,,,
39059,Guernsey ,2000," 40,792 ", 0.0679 , 0.1943 , 0.5938 , 0.1440 , 0.9658 , 0.0152 , 0.0025 , 0.0040 , 0.0126 , 0.0342 , 0.9331 , 0.0056 , 0.3278 , 0.1007 , 0.6722 , 0.5721 , 0.2164 , 0.0195 , 0.1150 , 0.2156 , 0.4620 , 0.2222 , 0.0609 , 0.0393 , 0.5810 , 0.0400 , 0.1500 ," 45,288.20 ", 0.3433 , 0.6567 , 0.2150 , 0.1600 ,,,,,,,
39059,Guernsey ,2001," 40,741 ", 0.0674 , 0.1956 , 0.5917 , 0.1453 , 0.9653 , 0.0146 , 0.0024 , 0.0039 , 0.0137 , 0.0347 , 0.9322 , 0.0060 , 0.3382 , 0.1053 , 0.6618 , 0.5701 , 0.2174 , 0.0197 , 0.1155 , 0.2102 , 0.4611 , 0.2270 , 0.0620 , 0.0398 , 0.5822 , 0.0437 , 0.1333 ," 45,772.90 ", 0.3332 , 0.6668 , 0.2227 , 0.1621 ,,,,,,,
39059,Guernsey ,2002," 40,690 ", 0.0669 , 0.1968 , 0.5896 , 0.1466 , 0.9648 , 0.0141 , 0.0024 , 0.0038 , 0.0147 , 0.0352 , 0.9313 , 0.0063 , 0.3485 , 0.1100 , 0.6515 , 0.5681 , 0.2183 , 0.0199 , 0.1161 , 0.2048 , 0.4602 , 0.2319 , 0.0631 , 0.0402 , 0.5834 , 0.0473 , 0.1166 ," 46,257.61 ", 0.3231 , 0.6769 , 0.2303 , 0.1642 ,,,,,,,
39059,Guernsey ,2003," 40,639 ", 0.0664 , 0.1981 , 0.5876 , 0.1479 , 0.9643 , 0.0136 , 0.0023 , 0.0037 , 0.0157 , 0.0357 , 0.9304 , 0.0067 , 0.3589 , 0.1147 , 0.6411 , 0.5661 , 0.2193 , 0.0200 , 0.1167 , 0.1994 , 0.4593 , 0.2368 , 0.0643 , 0.0406 , 0.5847 , 0.0510 , 0.1000 ," 46,742.31 ", 0.3130 , 0.6870 , 0.2380 , 0.1663 ,,,,,,,
39059,Guernsey ,2004," 40,588 ", 0.0659 , 0.1994 , 0.5855 , 0.1492 , 0.9639 , 0.0131 , 0.0023 , 0.0036 , 0.0168 , 0.0361 , 0.9295 , 0.0071 , 0.3692 , 0.1194 , 0.6308 , 0.5641 , 0.2202 , 0.0202 , 0.1172 , 0.1940 , 0.4585 , 0.2417 , 0.0654 , 0.0410 , 0.5859 , 0.0547 , 0.0833 ," 47,227.02 ", 0.3029 , 0.6971 , 0.2457 , 0.1683 ,,,,,,,
39059,Guernsey ,2005," 40,536 ", 0.0654 , 0.2007 , 0.5834 , 0.1505 , 0.9634 , 0.0126 , 0.0022 , 0.0035 , 0.0178 , 0.0366 , 0.9286 , 0.0075 , 0.3795 , 0.1241 , 0.6205 , 0.5621 , 0.2212 , 0.0203 , 0.1178 , 0.1886 , 0.4576 , 0.2465 , 0.0665 , 0.0414 , 0.5871 , 0.0583 , 0.0667 ," 47,711.72 ", 0.2928 , 0.7072 , 0.2533 , 0.1704 ,,,,,,,
